CaseId;DocumentId;PdfViewUrl;PdfOpenLinkSv;PdfOpenLinkEn;ProjectId;OrganisationId;Kommun;Myndighetstyp;Myndighet;Diarienummer;Dokumenttyp;Dokumentdatum;KallaFil;Kallrubrik;CaseReviewStatus;ValidatedBy;ValidatedAt;Notes
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE590000;cmm4yuprg02whcuqwxnhw7fpc;http://localhost:8787/api/admin/requirements/documents/cmm4yuprg02whcuqwxnhw7fpc/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuprg02whcuqwxnhw7fpc/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuprg02whcuqwxnhw7fpc/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-1293;Anmalan;2026-02-04;Anmälan miljöfarlig verksamhet.pdf;Ärende 2024-1293 - Begäran om utdrag av allmän handling;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D20000;cmm4yuqws0412cuqw9oh6824u;http://localhost:8787/api/admin/requirements/documents/cmm4yuqws0412cuqw9oh6824u/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqws0412cuqw9oh6824u/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqws0412cuqw9oh6824u/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;0381-66;Beslut;2026-02-05;YDR Miljö Registrering C-anläggning YDM 2025 131.pdf;Re: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5DD0000;cmm4yuqmk03qhcuqwkj7haeic;http://localhost:8787/api/admin/requirements/documents/cmm4yuqmk03qhcuqwkj7haeic/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqmk03qhcuqwkj7haeic/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqmk03qhcuqwkj7haeic/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Skinnskattebergs;Kommun;-- Skinnskattebergs kommun;2013:251;Anmalan;2026-02-05;Anmälan slamkompostering.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF00000;cmm4yuqko03okcuqwqo9xwjbf;http://localhost:8787/api/admin/requirements/documents/cmm4yuqko03okcuqwqo9xwjbf/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqko03okcuqwqo9xwjbf/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqko03okcuqwqo9xwjbf/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2022/1163;Beslut;2026-02-05;Avgiftstaxa.pdf;VB: Utlämnande av allmänna handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF80000;cmm4yuqfc03j5cuqw55mjeltp;http://localhost:8787/api/admin/requirements/documents/cmm4yuqfc03j5cuqw55mjeltp/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfc03j5cuqw55mjeltp/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfc03j5cuqw55mjeltp/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- arlstads;Kommun;-- arlstads kommun;2026-01;Komplettering;2026-02-05;Per Eriksson Åsen 1 17 Komplettering av anmälan.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFC0000;cmm4yuqe203htcuqwlv6hrhhn;http://localhost:8787/api/admin/requirements/documents/cmm4yuqe203htcuqwlv6hrhhn/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqe203htcuqwlv6hrhhn/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqe203htcuqwlv6hrhhn/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2011:927;Anmalan;2026-02-05;Trafikverket anmälan lagring av avfall Skepparen 6 240222.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFF0000;cmm4yuqch03gbcuqwypxxpf85;http://localhost:8787/api/admin/requirements/documents/cmm4yuqch03gbcuqwypxxpf85/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqch03gbcuqwypxxpf85/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqch03gbcuqwypxxpf85/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;avfall samt anläggning av ytor Karlstads;Kommun;avfall samt anläggning av ytor Karlstads kommun;;Anmalan;2026-02-05;Karlstads kommun Anmälan om lagring av avfall Skåre 1 369 Beslut 250820.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE0B0000;cmm4yuq8203cbcuqwt5vz11gj;http://localhost:8787/api/admin/requirements/documents/cmm4yuq8203cbcuqwt5vz11gj/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq8203cbcuqwt5vz11gj/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq8203cbcuqwt5vz11gj/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2019-4598;Anmalan;2026-02-04;Diariekort anmälningspliktiga verksamheter.pdf;VB: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE2D0000;cmm4yuq6203a5cuqwur3o5za9;http://localhost:8787/api/admin/requirements/documents/cmm4yuq6203a5cuqwur3o5za9/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6203a5cuqwur3o5za9/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6203a5cuqwur3o5za9/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;pdf Karlstads;Kommun;pdf Karlstads kommun;2025-04;Forelaggande;2026-02-04;Föreläggande försiktighetsåtgärder_Bortredigerad.pdf;VB:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE5A0000;cmm4yupre02wecuqw90cyqwpp;http://localhost:8787/api/admin/requirements/documents/cmm4yupre02wecuqw90cyqwpp/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupre02wecuqw90cyqwpp/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupre02wecuqw90cyqwpp/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-1293;Beslut;2026-02-04;Egenkontrollprogram.pdf;Ärende 2024-1293 - Begäran om utdrag av allmän handling;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE5B0000;cmm4yupr602w5cuqw1ydovq3h;http://localhost:8787/api/admin/requirements/documents/cmm4yupr602w5cuqw1ydovq3h/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupr602w5cuqw1ydovq3h/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupr602w5cuqw1ydovq3h/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Ulricehamns;Kommun;Ulricehamns kommun;0321-59;Forelaggande;2026-02-04;MSB-2025-1907 Delegationsbeslut § 402 Föreläggande 2025-12-12.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE5C0000;cmm4yupqy02vwcuqwkpofglow;http://localhost:8787/api/admin/requirements/documents/cmm4yupqy02vwcuqwkpofglow/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupqy02vwcuqwkpofglow/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupqy02vwcuqwkpofglow/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Ulricehamns;Kommun;Ulricehamns kommun;0321-59;Forelaggande;2026-02-04;MSB-2025-1907 Delegationsbeslut § 402 Föreläggande 2025-12-12.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE5F0000;cmm4yupqq02vncuqwip6s7xdy;http://localhost:8787/api/admin/requirements/documents/cmm4yupqq02vncuqwip6s7xdy/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupqq02vncuqwip6s7xdy/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupqq02vncuqwip6s7xdy/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-08;Beslut;2026-02-04;MB-2025-687 Svar asfalt.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE600000;cmm4yupq802v5cuqwuh2enfih;http://localhost:8787/api/admin/requirements/documents/cmm4yupq802v5cuqwuh2enfih/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupq802v5cuqwuh2enfih/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupq802v5cuqwuh2enfih/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-08;Beslut;2026-02-04;MB-2025-687 Svar asfalt.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE610000;cmm4yupps02uncuqw2oocfvsk;http://localhost:8787/api/admin/requirements/documents/cmm4yupps02uncuqw2oocfvsk/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupps02uncuqw2oocfvsk/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupps02uncuqw2oocfvsk/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2013:251;Anmalan;2026-02-04;2025-3473 8.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE620000;cmm4yupoi02tecuqwcxfb7ykc;http://localhost:8787/api/admin/requirements/documents/cmm4yupoi02tecuqwcxfb7ykc/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupoi02tecuqwcxfb7ykc/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupoi02tecuqwcxfb7ykc/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2013:251;Anmalan;2026-02-04;2025-3473 8.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE630000;cmm4yupmn02rkcuqwjnnwfgym;http://localhost:8787/api/admin/requirements/documents/cmm4yupmn02rkcuqwjnnwfgym/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupmn02rkcuqwjnnwfgym/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupmn02rkcuqwjnnwfgym/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-02;Anmalan;2026-02-04;SBF-2025-376_2025-02-28_Bilaga 1 C-anmälan Markmästarna 2018.pdf;SV: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE640000;cmm4yuplh02qbcuqwo52fuzbg;http://localhost:8787/api/admin/requirements/documents/cmm4yuplh02qbcuqwo52fuzbg/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuplh02qbcuqwo52fuzbg/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuplh02qbcuqwo52fuzbg/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-02;Anmalan;2026-02-04;SBF-2025-376_2025-02-28_Bilaga 1 C-anmälan Markmästarna 2018.pdf;SV: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE650000;cmm4yupkl02pecuqwc9aq8lae;http://localhost:8787/api/admin/requirements/documents/cmm4yupkl02pecuqwc9aq8lae/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupkl02pecuqwc9aq8lae/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupkl02pecuqwc9aq8lae/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;1980-08;Anmalan;2026-02-04;Anmälan om mellanlagring av icke.pdf;Begäran om handlingar - Partille;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE660000;cmm4yupk402owcuqww06jlz5a;http://localhost:8787/api/admin/requirements/documents/cmm4yupk402owcuqww06jlz5a/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupk402owcuqww06jlz5a/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupk402owcuqww06jlz5a/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;1980-08;Anmalan;2026-02-04;Anmälan om mellanlagring av icke.pdf;Begäran om handlingar - Partille;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE710000;cmm4yupjv02oncuqwhzi14w7y;http://localhost:8787/api/admin/requirements/documents/cmm4yupjv02oncuqwhzi14w7y/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjv02oncuqwhzi14w7y/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjv02oncuqwhzi14w7y/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2026-02;Beslut;2026-02-04;2.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE720000;cmm4yupjp02ohcuqwx5giwxd4;http://localhost:8787/api/admin/requirements/documents/cmm4yupjp02ohcuqwx5giwxd4/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjp02ohcuqwx5giwxd4/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjp02ohcuqwx5giwxd4/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2026-02;Beslut;2026-02-04;2.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE730000;cmm4yupji02obcuqwtixc21ni;http://localhost:8787/api/admin/requirements/documents/cmm4yupji02obcuqwtixc21ni/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupji02obcuqwtixc21ni/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupji02obcuqwtixc21ni/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2026-02;Beslut;2026-02-04;4.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE740000;cmm4yupjc02o5cuqw79mcn0cr;http://localhost:8787/api/admin/requirements/documents/cmm4yupjc02o5cuqw79mcn0cr/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjc02o5cuqw79mcn0cr/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupjc02o5cuqw79mcn0cr/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2026-02;Beslut;2026-02-04;4.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE750000;cmm4yupj602nzcuqwz84u4s1y;http://localhost:8787/api/admin/requirements/documents/cmm4yupj602nzcuqwz84u4s1y/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupj602nzcuqwz84u4s1y/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupj602nzcuqwz84u4s1y/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Fyll i om sökanden är Tierps;Kommun;Fyll i om sökanden är Tierps kommun;0293-21;Anmalan;2026-02-04;TK 2025-1240 Anmälan om miljöfarlig verksamhet.pdf;Utlämnande av allmän handling;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE760000;cmm4yupip02nkcuqwvl8gkfaz;http://localhost:8787/api/admin/requirements/documents/cmm4yupip02nkcuqwvl8gkfaz/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupip02nkcuqwvl8gkfaz/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yupip02nkcuqwvl8gkfaz/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Fyll i om sökanden är Tierps;Kommun;Fyll i om sökanden är Tierps kommun;0293-21;Anmalan;2026-02-04;TK 2025-1240 Anmälan om miljöfarlig verksamhet.pdf;Utlämnande av allmän handling;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
